redemption_id,customer_id,campaign_id,offer_type,redemption_date,redemption_value_usd
RDM008665,ACQ012716,CMP00018,No Annual Fee (1st Year),2025-05-27,52.96
RDM008666,ACQ012717,CMP00018,No Annual Fee (1st Year),2025-05-11,213.91
RDM008667,ACQ012718,CMP00018,No Annual Fee (1st Year),2025-05-05,142.08
RDM008668,ACQ012720,CMP00018,No Annual Fee (1st Year),2025-04-18,265.41
RDM008669,ACQ012722,CMP00018,No Annual Fee (1st Year),2025-05-22,290.59
RDM008670,ACQ012723,CMP00018,No Annual Fee (1st Year),2025-05-17,292.34
RDM008671,ACQ012724,CMP00018,No Annual Fee (1st Year),2025-05-30,201.91
RDM008672,ACQ012725,CMP00018,No Annual Fee (1st Year),2025-05-26,98.3
RDM008673,ACQ012726,CMP00018,No Annual Fee (1st Year),2025-06-03,178.83
RDM008674,ACQ012728,CMP00018,No Annual Fee (1st Year),2025-04-26,238.45
RDM008675,ACQ012731,CMP00018,No Annual Fee (1st Year),2025-05-25,55.65
RDM008676,ACQ012733,CMP00018,No Annual Fee (1st Year),2025-06-11,224.13
RDM008677,ACQ012734,CMP00018,No Annual Fee (1st Year),2025-04-21,52.9
RDM008678,ACQ012738,CMP00018,No Annual Fee (1st Year),2025-05-22,192.08
RDM008679,ACQ012739,CMP00018,No Annual Fee (1st Year),2025-06-27,164.03
RDM008680,ACQ012740,CMP00018,No Annual Fee (1st Year),2025-04-21,160.47
RDM008681,ACQ012741,CMP00018,No Annual Fee (1st Year),2025-05-19,221.08
RDM008682,ACQ012742,CMP00018,No Annual Fee (1st Year),2025-05-10,166.09
RDM008683,ACQ012745,CMP00018,No Annual Fee (1st Year),2025-05-15,255.35
RDM008684,ACQ012746,CMP00018,No Annual Fee (1st Year),2025-05-03,210.12
RDM008685,ACQ012747,CMP00018,No Annual Fee (1st Year),2025-05-23,210.33
RDM008686,ACQ012748,CMP00018,No Annual Fee (1st Year),2025-05-12,297.38
RDM008687,ACQ012749,CMP00018,No Annual Fee (1st Year),2025-05-05,219.8
RDM008688,ACQ012750,CMP00018,No Annual Fee (1st Year),2025-04-17,87.6
RDM008689,ACQ012751,CMP00018,No Annual Fee (1st Year),2025-06-18,62.42
RDM008690,ACQ012753,CMP00018,No Annual Fee (1st Year),2025-05-19,226.02
RDM008691,ACQ012754,CMP00018,No Annual Fee (1st Year),2025-06-09,281.58
RDM008692,ACQ012755,CMP00018,No Annual Fee (1st Year),2025-05-13,226.58
RDM008693,ACQ012756,CMP00018,No Annual Fee (1st Year),2025-04-18,244.18
RDM008694,ACQ012759,CMP00018,No Annual Fee (1st Year),2025-06-16,202.96
RDM008695,ACQ012760,CMP00018,No Annual Fee (1st Year),2025-05-23,121.44
RDM008696,ACQ012761,CMP00018,No Annual Fee (1st Year),2025-04-30,200.5
RDM008697,ACQ012763,CMP00018,No Annual Fee (1st Year),2025-05-06,125.0
RDM008698,ACQ012766,CMP00018,No Annual Fee (1st Year),2025-04-24,295.66
RDM008699,ACQ012767,CMP00018,No Annual Fee (1st Year),2025-06-12,204.73
RDM008700,ACQ012768,CMP00018,No Annual Fee (1st Year),2025-05-27,113.38
RDM008701,ACQ012771,CMP00018,No Annual Fee (1st Year),2025-04-21,185.96
RDM008702,ACQ012773,CMP00018,No Annual Fee (1st Year),2025-04-20,113.97
RDM008703,ACQ012774,CMP00018,No Annual Fee (1st Year),2025-05-02,163.16
RDM008704,ACQ012775,CMP00018,No Annual Fee (1st Year),2025-05-10,198.29
RDM008705,ACQ012776,CMP00018,No Annual Fee (1st Year),2025-05-28,259.88
RDM008706,ACQ012778,CMP00018,No Annual Fee (1st Year),2025-05-07,187.05
RDM008707,ACQ012779,CMP00018,No Annual Fee (1st Year),2025-05-16,224.19
RDM008708,ACQ012780,CMP00018,No Annual Fee (1st Year),2025-05-06,50.28
RDM008709,ACQ012781,CMP00018,No Annual Fee (1st Year),2025-05-27,122.74
RDM008710,ACQ012782,CMP00018,No Annual Fee (1st Year),2025-04-16,141.36
RDM008711,ACQ012783,CMP00018,No Annual Fee (1st Year),2025-04-20,95.63
RDM008712,ACQ012784,CMP00018,No Annual Fee (1st Year),2025-05-12,109.17
RDM008713,ACQ012785,CMP00018,No Annual Fee (1st Year),2025-05-07,288.94
RDM008714,ACQ012786,CMP00018,No Annual Fee (1st Year),2025-04-23,200.35
RDM008715,ACQ012787,CMP00018,No Annual Fee (1st Year),2025-05-06,110.94
RDM008716,ACQ012789,CMP00018,No Annual Fee (1st Year),2025-04-18,169.2
RDM008717,ACQ012790,CMP00018,No Annual Fee (1st Year),2025-06-07,88.95
RDM008718,ACQ012791,CMP00018,No Annual Fee (1st Year),2025-05-08,209.6
RDM008719,ACQ012793,CMP00018,No Annual Fee (1st Year),2025-04-24,224.45
RDM008720,ACQ012794,CMP00018,No Annual Fee (1st Year),2025-05-15,204.89
RDM008721,ACQ012795,CMP00018,No Annual Fee (1st Year),2025-04-16,67.04
RDM008722,ACQ012796,CMP00018,No Annual Fee (1st Year),2025-05-08,291.83
RDM008723,ACQ012798,CMP00018,No Annual Fee (1st Year),2025-04-24,97.05
RDM008724,ACQ012800,CMP00018,No Annual Fee (1st Year),2025-05-11,146.28
RDM008725,ACQ012801,CMP00018,No Annual Fee (1st Year),2025-06-03,247.71
RDM008726,ACQ012802,CMP00018,No Annual Fee (1st Year),2025-06-01,297.35
RDM008727,ACQ012804,CMP00018,No Annual Fee (1st Year),2025-06-05,291.92
RDM008728,ACQ012805,CMP00018,No Annual Fee (1st Year),2025-04-19,295.35
RDM008729,ACQ012806,CMP00018,No Annual Fee (1st Year),2025-05-05,209.09
RDM008730,ACQ012807,CMP00018,No Annual Fee (1st Year),2025-06-16,205.2
RDM008731,ACQ012810,CMP00018,No Annual Fee (1st Year),2025-04-18,269.6
RDM008732,ACQ012812,CMP00018,No Annual Fee (1st Year),2025-06-16,195.0
RDM008733,ACQ012813,CMP00018,No Annual Fee (1st Year),2025-05-25,156.61
RDM008734,ACQ012815,CMP00018,No Annual Fee (1st Year),2025-05-22,54.48
RDM008735,ACQ012816,CMP00018,No Annual Fee (1st Year),2025-04-19,247.76
RDM008736,ACQ012818,CMP00018,No Annual Fee (1st Year),2025-05-08,191.59
RDM008737,ACQ012819,CMP00018,No Annual Fee (1st Year),2025-05-07,163.62
RDM008738,ACQ012821,CMP00018,No Annual Fee (1st Year),2025-06-23,116.39
RDM008739,ACQ012823,CMP00018,No Annual Fee (1st Year),2025-04-30,277.55
RDM008740,ACQ012824,CMP00018,No Annual Fee (1st Year),2025-04-28,280.21
RDM008741,ACQ012825,CMP00018,No Annual Fee (1st Year),2025-04-30,173.99
RDM008742,ACQ012829,CMP00018,No Annual Fee (1st Year),2025-04-22,166.08
RDM008743,ACQ012830,CMP00018,No Annual Fee (1st Year),2025-05-07,253.69
RDM008744,ACQ012831,CMP00018,No Annual Fee (1st Year),2025-04-18,88.71
RDM008745,ACQ012833,CMP00018,No Annual Fee (1st Year),2025-04-10,206.95
RDM008746,ACQ012835,CMP00018,No Annual Fee (1st Year),2025-06-09,168.98
RDM008747,ACQ012836,CMP00018,No Annual Fee (1st Year),2025-06-24,71.71
RDM008748,ACQ012837,CMP00018,No Annual Fee (1st Year),2025-06-05,144.36
RDM008749,ACQ012838,CMP00018,No Annual Fee (1st Year),2025-05-16,58.02
RDM008750,ACQ012839,CMP00018,No Annual Fee (1st Year),2025-05-29,177.32
RDM008751,ACQ012840,CMP00018,No Annual Fee (1st Year),2025-04-15,142.19
RDM008752,ACQ012844,CMP00018,No Annual Fee (1st Year),2025-06-09,250.21
RDM008753,ACQ012845,CMP00018,No Annual Fee (1st Year),2025-06-06,245.88
RDM008754,ACQ012846,CMP00018,No Annual Fee (1st Year),2025-06-05,241.27
RDM008755,ACQ012847,CMP00018,No Annual Fee (1st Year),2025-05-15,229.73
RDM008756,ACQ012848,CMP00018,No Annual Fee (1st Year),2025-05-01,127.87
RDM008757,ACQ012849,CMP00018,No Annual Fee (1st Year),2025-05-11,89.31
RDM008758,ACQ012850,CMP00018,No Annual Fee (1st Year),2025-06-14,65.87
RDM008759,ACQ012852,CMP00018,No Annual Fee (1st Year),2025-05-06,85.99
RDM008760,ACQ012853,CMP00018,No Annual Fee (1st Year),2025-04-21,205.97
RDM008761,ACQ012854,CMP00018,No Annual Fee (1st Year),2025-04-23,209.67
RDM008762,ACQ012857,CMP00018,No Annual Fee (1st Year),2025-04-13,234.63
RDM008763,ACQ012858,CMP00018,No Annual Fee (1st Year),2025-05-10,134.86
RDM008764,ACQ012859,CMP00018,No Annual Fee (1st Year),2025-04-20,70.27
RDM008765,ACQ012860,CMP00018,No Annual Fee (1st Year),2025-06-09,53.89
RDM008766,ACQ012861,CMP00018,No Annual Fee (1st Year),2025-05-13,129.13
RDM008767,ACQ012863,CMP00018,No Annual Fee (1st Year),2025-05-28,224.03
RDM008768,ACQ012864,CMP00018,No Annual Fee (1st Year),2025-05-17,124.83
RDM008769,ACQ012865,CMP00018,No Annual Fee (1st Year),2025-04-12,100.15
RDM008770,ACQ012866,CMP00018,No Annual Fee (1st Year),2025-05-31,245.36
RDM008771,ACQ012869,CMP00018,No Annual Fee (1st Year),2025-05-01,77.6
RDM008772,ACQ012871,CMP00018,No Annual Fee (1st Year),2025-05-03,80.1
RDM008773,ACQ012872,CMP00018,No Annual Fee (1st Year),2025-05-21,145.45
RDM008774,ACQ012874,CMP00018,No Annual Fee (1st Year),2025-04-13,291.35
RDM008775,ACQ012875,CMP00018,No Annual Fee (1st Year),2025-06-18,192.46
RDM008776,ACQ012877,CMP00018,No Annual Fee (1st Year),2025-05-28,133.16
RDM008777,ACQ012878,CMP00018,No Annual Fee (1st Year),2025-06-23,241.68
RDM008778,ACQ012879,CMP00018,No Annual Fee (1st Year),2025-05-03,209.99
RDM008779,ACQ012882,CMP00018,No Annual Fee (1st Year),2025-05-30,72.31
RDM008780,ACQ012883,CMP00018,No Annual Fee (1st Year),2025-06-14,56.15
RDM008781,ACQ012884,CMP00018,No Annual Fee (1st Year),2025-05-30,63.85
RDM008782,ACQ012885,CMP00018,No Annual Fee (1st Year),2025-06-02,236.08
RDM008783,ACQ012888,CMP00018,No Annual Fee (1st Year),2025-04-16,167.03
RDM008784,ACQ012890,CMP00018,No Annual Fee (1st Year),2025-05-05,79.66
RDM008785,ACQ012891,CMP00018,No Annual Fee (1st Year),2025-05-06,252.46
RDM008786,ACQ012892,CMP00018,No Annual Fee (1st Year),2025-04-19,57.1
RDM008787,ACQ012893,CMP00018,No Annual Fee (1st Year),2025-05-28,81.83
RDM008788,ACQ012894,CMP00018,No Annual Fee (1st Year),2025-06-12,65.83
RDM008789,ACQ012895,CMP00018,No Annual Fee (1st Year),2025-04-20,248.18
RDM008790,ACQ012896,CMP00018,No Annual Fee (1st Year),2025-04-16,226.27
RDM008791,ACQ012898,CMP00018,No Annual Fee (1st Year),2025-06-04,164.22
RDM008792,ACQ012899,CMP00018,No Annual Fee (1st Year),2025-05-03,151.06
RDM008793,ACQ012900,CMP00018,No Annual Fee (1st Year),2025-05-08,176.52
RDM008794,ACQ012902,CMP00018,No Annual Fee (1st Year),2025-05-28,103.74
RDM008795,ACQ012903,CMP00018,No Annual Fee (1st Year),2025-05-18,207.01
RDM008796,ACQ012904,CMP00018,No Annual Fee (1st Year),2025-04-24,132.86
RDM008797,ACQ012905,CMP00018,No Annual Fee (1st Year),2025-05-04,220.1
RDM008798,ACQ012906,CMP00018,No Annual Fee (1st Year),2025-06-15,292.0
RDM008799,ACQ012907,CMP00018,No Annual Fee (1st Year),2025-04-08,243.63
RDM008800,ACQ012908,CMP00018,No Annual Fee (1st Year),2025-04-28,84.27
RDM008801,ACQ012909,CMP00018,No Annual Fee (1st Year),2025-05-15,228.08
RDM008802,ACQ012912,CMP00018,No Annual Fee (1st Year),2025-06-01,141.27
RDM008803,ACQ012915,CMP00018,No Annual Fee (1st Year),2025-06-13,135.09
RDM008804,ACQ012917,CMP00018,No Annual Fee (1st Year),2025-05-17,168.13
RDM008805,ACQ012918,CMP00018,No Annual Fee (1st Year),2025-05-04,74.7
RDM008806,ACQ012920,CMP00018,No Annual Fee (1st Year),2025-05-05,266.26
RDM008807,ACQ012921,CMP00018,No Annual Fee (1st Year),2025-06-03,89.92
RDM008808,ACQ012922,CMP00018,No Annual Fee (1st Year),2025-04-23,51.52
RDM008809,ACQ012926,CMP00018,No Annual Fee (1st Year),2025-06-02,296.98
RDM008810,ACQ012927,CMP00018,No Annual Fee (1st Year),2025-06-04,242.84
RDM008811,ACQ012930,CMP00018,No Annual Fee (1st Year),2025-06-19,257.06
RDM008812,ACQ012931,CMP00018,No Annual Fee (1st Year),2025-06-10,277.04
RDM008813,ACQ012932,CMP00018,No Annual Fee (1st Year),2025-06-04,80.92
RDM008814,ACQ012934,CMP00018,No Annual Fee (1st Year),2025-06-04,114.62
RDM008815,ACQ012935,CMP00018,No Annual Fee (1st Year),2025-05-06,166.21
RDM008816,ACQ012936,CMP00018,No Annual Fee (1st Year),2025-04-06,176.18
RDM008817,ACQ012940,CMP00018,No Annual Fee (1st Year),2025-05-20,270.14
RDM008818,ACQ012941,CMP00018,No Annual Fee (1st Year),2025-04-12,208.23
RDM008819,ACQ012942,CMP00018,No Annual Fee (1st Year),2025-05-27,148.83
RDM008820,ACQ012943,CMP00018,No Annual Fee (1st Year),2025-05-27,128.7
RDM008821,ACQ012944,CMP00018,No Annual Fee (1st Year),2025-05-11,221.02
RDM008822,ACQ012945,CMP00018,No Annual Fee (1st Year),2025-05-05,95.92
RDM008823,ACQ012946,CMP00018,No Annual Fee (1st Year),2025-04-28,114.47
RDM008824,ACQ012947,CMP00018,No Annual Fee (1st Year),2025-04-17,139.94
RDM008825,ACQ012949,CMP00018,No Annual Fee (1st Year),2025-05-07,124.81
RDM008826,ACQ012950,CMP00018,No Annual Fee (1st Year),2025-05-31,106.84
RDM008827,ACQ012951,CMP00018,No Annual Fee (1st Year),2025-04-11,80.87
RDM008828,ACQ012952,CMP00018,No Annual Fee (1st Year),2025-05-08,147.15
RDM008829,ACQ012953,CMP00018,No Annual Fee (1st Year),2025-05-24,119.14
RDM008830,ACQ012954,CMP00018,No Annual Fee (1st Year),2025-05-29,281.55
RDM008831,ACQ012955,CMP00018,No Annual Fee (1st Year),2025-05-20,281.97
RDM008832,ACQ012956,CMP00018,No Annual Fee (1st Year),2025-05-12,150.48
RDM008833,ACQ012957,CMP00018,No Annual Fee (1st Year),2025-05-27,86.01
RDM008834,ACQ012958,CMP00018,No Annual Fee (1st Year),2025-05-08,210.43
RDM008835,ACQ012959,CMP00018,No Annual Fee (1st Year),2025-06-06,283.81
RDM008836,ACQ012961,CMP00018,No Annual Fee (1st Year),2025-06-19,103.44
RDM008837,ACQ012963,CMP00018,No Annual Fee (1st Year),2025-05-15,195.54
RDM008838,ACQ012964,CMP00018,No Annual Fee (1st Year),2025-05-09,201.02
RDM008839,ACQ012965,CMP00018,No Annual Fee (1st Year),2025-06-03,123.13
RDM008840,ACQ012966,CMP00018,No Annual Fee (1st Year),2025-05-05,142.63
RDM008841,ACQ012972,CMP00018,No Annual Fee (1st Year),2025-06-26,148.4
RDM008842,ACQ012973,CMP00018,No Annual Fee (1st Year),2025-04-13,113.62
RDM008843,ACQ012974,CMP00018,No Annual Fee (1st Year),2025-06-09,274.4
RDM008844,ACQ012975,CMP00018,No Annual Fee (1st Year),2025-06-06,88.94
RDM008845,ACQ012977,CMP00018,No Annual Fee (1st Year),2025-05-24,140.31
RDM008846,ACQ012978,CMP00018,No Annual Fee (1st Year),2025-05-18,137.65
RDM008847,ACQ012979,CMP00018,No Annual Fee (1st Year),2025-04-07,271.55
RDM008848,ACQ012981,CMP00018,No Annual Fee (1st Year),2025-04-27,135.22
RDM008849,ACQ012982,CMP00018,No Annual Fee (1st Year),2025-05-01,51.81
RDM008850,ACQ012983,CMP00018,No Annual Fee (1st Year),2025-04-28,215.79
RDM008851,ACQ012984,CMP00018,No Annual Fee (1st Year),2025-05-12,295.89
RDM008852,ACQ012986,CMP00018,No Annual Fee (1st Year),2025-06-03,57.4
RDM008853,ACQ012988,CMP00018,No Annual Fee (1st Year),2025-05-28,127.53
RDM008854,ACQ012989,CMP00018,No Annual Fee (1st Year),2025-04-23,205.14
RDM008855,ACQ012991,CMP00018,No Annual Fee (1st Year),2025-05-11,262.74
RDM008856,ACQ012992,CMP00018,No Annual Fee (1st Year),2025-04-27,224.4
RDM008857,ACQ012993,CMP00018,No Annual Fee (1st Year),2025-05-08,141.16
RDM008858,ACQ012995,CMP00018,No Annual Fee (1st Year),2025-06-10,248.01
RDM008859,ACQ012996,CMP00018,No Annual Fee (1st Year),2025-05-01,280.9
RDM008860,ACQ012998,CMP00018,No Annual Fee (1st Year),2025-05-29,190.9
RDM008861,ACQ012999,CMP00018,No Annual Fee (1st Year),2025-04-25,210.81
RDM008862,ACQ013002,CMP00018,No Annual Fee (1st Year),2025-05-25,73.04
RDM008863,ACQ013004,CMP00018,No Annual Fee (1st Year),2025-05-31,94.78
RDM008864,ACQ013005,CMP00018,No Annual Fee (1st Year),2025-06-17,189.26
RDM008865,ACQ013007,CMP00018,No Annual Fee (1st Year),2025-05-11,193.27
RDM008866,ACQ013008,CMP00018,No Annual Fee (1st Year),2025-04-17,267.64
RDM008867,ACQ013010,CMP00018,No Annual Fee (1st Year),2025-05-19,299.85
RDM008868,ACQ013011,CMP00018,No Annual Fee (1st Year),2025-05-31,186.82
RDM008869,ACQ013013,CMP00018,No Annual Fee (1st Year),2025-04-30,168.54
RDM008870,ACQ013017,CMP00018,No Annual Fee (1st Year),2025-05-02,83.23
RDM008871,ACQ013018,CMP00018,No Annual Fee (1st Year),2025-04-09,248.11
RDM008872,ACQ013020,CMP00018,No Annual Fee (1st Year),2025-04-14,111.27
RDM008873,ACQ013021,CMP00018,No Annual Fee (1st Year),2025-05-19,285.67
RDM008874,ACQ013024,CMP00018,No Annual Fee (1st Year),2025-05-13,203.29
RDM008875,ACQ013025,CMP00018,No Annual Fee (1st Year),2025-04-22,103.14
RDM008876,ACQ013027,CMP00018,No Annual Fee (1st Year),2025-05-31,130.38
RDM008877,ACQ013028,CMP00018,No Annual Fee (1st Year),2025-05-04,203.38
RDM008878,ACQ013029,CMP00018,No Annual Fee (1st Year),2025-05-29,88.43
RDM008879,ACQ013032,CMP00018,No Annual Fee (1st Year),2025-06-03,109.9
RDM008880,ACQ013034,CMP00018,No Annual Fee (1st Year),2025-04-20,236.05
RDM008881,ACQ013036,CMP00018,No Annual Fee (1st Year),2025-05-14,207.08
RDM008882,ACQ013037,CMP00018,No Annual Fee (1st Year),2025-05-18,169.25
RDM008883,ACQ013038,CMP00018,No Annual Fee (1st Year),2025-05-11,198.07
RDM008884,ACQ013039,CMP00018,No Annual Fee (1st Year),2025-05-04,94.34
RDM008885,ACQ013040,CMP00018,No Annual Fee (1st Year),2025-06-15,167.91
RDM008886,ACQ013042,CMP00018,No Annual Fee (1st Year),2025-06-26,66.43
RDM008887,ACQ013043,CMP00018,No Annual Fee (1st Year),2025-04-27,213.02
RDM008888,ACQ013044,CMP00018,No Annual Fee (1st Year),2025-04-13,53.89
RDM008889,ACQ013046,CMP00018,No Annual Fee (1st Year),2025-06-28,211.44
RDM008890,ACQ013047,CMP00018,No Annual Fee (1st Year),2025-04-26,58.97
RDM008891,ACQ013049,CMP00018,No Annual Fee (1st Year),2025-05-17,149.76
RDM008892,ACQ013052,CMP00018,No Annual Fee (1st Year),2025-05-12,101.0
RDM008893,ACQ013053,CMP00018,No Annual Fee (1st Year),2025-05-28,178.28
RDM008894,ACQ013054,CMP00018,No Annual Fee (1st Year),2025-05-19,267.84
RDM008895,ACQ013055,CMP00018,No Annual Fee (1st Year),2025-06-11,204.2
RDM008896,ACQ013057,CMP00018,No Annual Fee (1st Year),2025-05-30,246.0
RDM008897,ACQ013058,CMP00018,No Annual Fee (1st Year),2025-04-19,213.51
RDM008898,ACQ013059,CMP00018,No Annual Fee (1st Year),2025-06-23,115.99
RDM008899,ACQ013062,CMP00018,No Annual Fee (1st Year),2025-06-15,86.51
RDM008900,ACQ013063,CMP00018,No Annual Fee (1st Year),2025-06-04,165.87
RDM008901,ACQ013064,CMP00018,No Annual Fee (1st Year),2025-04-26,277.04
RDM008902,ACQ013066,CMP00018,No Annual Fee (1st Year),2025-05-02,199.15
RDM008903,ACQ013067,CMP00018,No Annual Fee (1st Year),2025-06-09,168.52
RDM008904,ACQ013071,CMP00018,No Annual Fee (1st Year),2025-05-17,167.41
RDM008905,ACQ013074,CMP00018,No Annual Fee (1st Year),2025-06-30,155.22
RDM008906,ACQ013075,CMP00018,No Annual Fee (1st Year),2025-06-25,132.95
RDM008907,ACQ013078,CMP00018,No Annual Fee (1st Year),2025-06-27,138.16
RDM008908,ACQ013079,CMP00018,No Annual Fee (1st Year),2025-06-12,270.7
RDM008909,ACQ013081,CMP00018,No Annual Fee (1st Year),2025-05-24,167.91
RDM008910,ACQ013082,CMP00018,No Annual Fee (1st Year),2025-04-13,89.71
RDM008911,ACQ013084,CMP00018,No Annual Fee (1st Year),2025-05-29,128.44
RDM008912,ACQ013085,CMP00018,No Annual Fee (1st Year),2025-04-25,298.6
RDM008913,ACQ013086,CMP00018,No Annual Fee (1st Year),2025-05-26,155.15
RDM008914,ACQ013088,CMP00018,No Annual Fee (1st Year),2025-06-13,91.33
RDM008915,ACQ013089,CMP00018,No Annual Fee (1st Year),2025-05-04,134.92
RDM008916,ACQ013091,CMP00018,No Annual Fee (1st Year),2025-04-20,149.34
RDM008917,ACQ013092,CMP00018,No Annual Fee (1st Year),2025-05-27,181.2
RDM008918,ACQ013095,CMP00018,No Annual Fee (1st Year),2025-05-10,80.81
RDM008919,ACQ013098,CMP00018,No Annual Fee (1st Year),2025-05-03,255.16
RDM008920,ACQ013099,CMP00018,No Annual Fee (1st Year),2025-04-28,187.25
RDM008921,ACQ013101,CMP00018,No Annual Fee (1st Year),2025-05-06,235.76
RDM008922,ACQ013103,CMP00018,No Annual Fee (1st Year),2025-06-01,270.37
RDM008923,ACQ013105,CMP00018,No Annual Fee (1st Year),2025-05-24,51.49
RDM008924,ACQ013108,CMP00018,No Annual Fee (1st Year),2025-05-11,56.92
RDM008925,ACQ013110,CMP00018,No Annual Fee (1st Year),2025-06-30,196.83
RDM008926,ACQ013111,CMP00018,No Annual Fee (1st Year),2025-05-21,225.81
RDM008927,ACQ013113,CMP00018,No Annual Fee (1st Year),2025-06-08,231.33
RDM008928,ACQ013116,CMP00018,No Annual Fee (1st Year),2025-04-15,114.44
RDM008929,ACQ013117,CMP00018,No Annual Fee (1st Year),2025-05-28,93.01
RDM008930,ACQ013119,CMP00018,No Annual Fee (1st Year),2025-06-16,113.85
RDM008931,ACQ013121,CMP00018,No Annual Fee (1st Year),2025-04-28,117.16
RDM008932,ACQ013122,CMP00018,No Annual Fee (1st Year),2025-05-15,83.54
RDM008933,ACQ013124,CMP00018,No Annual Fee (1st Year),2025-06-08,231.13
RDM008934,ACQ013125,CMP00018,No Annual Fee (1st Year),2025-04-19,117.28
RDM008935,ACQ013126,CMP00018,No Annual Fee (1st Year),2025-04-30,64.34
RDM008936,ACQ013128,CMP00018,No Annual Fee (1st Year),2025-04-23,222.48
RDM008937,ACQ013129,CMP00018,No Annual Fee (1st Year),2025-06-14,115.5
RDM008938,ACQ013130,CMP00018,No Annual Fee (1st Year),2025-06-04,254.86
RDM008939,ACQ013131,CMP00018,No Annual Fee (1st Year),2025-05-29,182.96
RDM008940,ACQ013132,CMP00018,No Annual Fee (1st Year),2025-05-18,163.19
RDM008941,ACQ013134,CMP00018,No Annual Fee (1st Year),2025-05-17,164.12
RDM008942,ACQ013135,CMP00018,No Annual Fee (1st Year),2025-04-24,79.95
RDM008943,ACQ013136,CMP00018,No Annual Fee (1st Year),2025-04-04,131.91
RDM008944,ACQ013137,CMP00018,No Annual Fee (1st Year),2025-05-11,219.28
RDM008945,ACQ013139,CMP00018,No Annual Fee (1st Year),2025-04-22,193.14
RDM008946,ACQ013140,CMP00018,No Annual Fee (1st Year),2025-05-03,106.78
RDM008947,ACQ013141,CMP00018,No Annual Fee (1st Year),2025-05-10,200.06
RDM008948,ACQ013142,CMP00018,No Annual Fee (1st Year),2025-04-25,85.54
RDM008949,ACQ013143,CMP00018,No Annual Fee (1st Year),2025-04-30,209.57
RDM008950,ACQ013144,CMP00018,No Annual Fee (1st Year),2025-05-11,115.62
RDM008951,ACQ013145,CMP00018,No Annual Fee (1st Year),2025-05-04,82.76
RDM008952,ACQ013146,CMP00018,No Annual Fee (1st Year),2025-05-07,73.74
RDM008953,ACQ013149,CMP00018,No Annual Fee (1st Year),2025-06-02,236.69
RDM008954,ACQ013151,CMP00018,No Annual Fee (1st Year),2025-05-01,125.37
RDM008955,ACQ013152,CMP00018,No Annual Fee (1st Year),2025-04-29,248.63
RDM008956,ACQ013153,CMP00018,No Annual Fee (1st Year),2025-05-09,76.62
RDM008957,ACQ013154,CMP00018,No Annual Fee (1st Year),2025-05-15,125.39
RDM008958,ACQ013155,CMP00018,No Annual Fee (1st Year),2025-04-08,280.09
RDM008959,ACQ013157,CMP00018,No Annual Fee (1st Year),2025-04-29,282.24
RDM008960,ACQ013158,CMP00018,No Annual Fee (1st Year),2025-06-08,118.86
RDM008961,ACQ013159,CMP00018,No Annual Fee (1st Year),2025-05-26,87.11
RDM008962,ACQ013160,CMP00018,No Annual Fee (1st Year),2025-06-18,67.45
RDM008963,ACQ013163,CMP00018,No Annual Fee (1st Year),2025-04-12,243.47
RDM008964,ACQ013164,CMP00018,No Annual Fee (1st Year),2025-06-15,258.51
RDM008965,ACQ013165,CMP00018,No Annual Fee (1st Year),2025-05-15,133.99
RDM008966,ACQ013166,CMP00018,No Annual Fee (1st Year),2025-06-08,214.8
RDM008967,ACQ013167,CMP00018,No Annual Fee (1st Year),2025-06-07,119.47
RDM008968,ACQ013168,CMP00018,No Annual Fee (1st Year),2025-04-22,100.22
RDM008969,ACQ013169,CMP00018,No Annual Fee (1st Year),2025-05-20,125.55
RDM008970,ACQ013170,CMP00018,No Annual Fee (1st Year),2025-04-29,226.52
RDM008971,ACQ013171,CMP00018,No Annual Fee (1st Year),2025-06-13,255.43
RDM008972,ACQ013175,CMP00018,No Annual Fee (1st Year),2025-04-16,111.7
RDM008973,ACQ013179,CMP00018,No Annual Fee (1st Year),2025-05-26,101.79
RDM008974,ACQ013180,CMP00018,No Annual Fee (1st Year),2025-04-25,153.64
RDM008975,ACQ013181,CMP00018,No Annual Fee (1st Year),2025-05-21,57.85
