customer_id,true_persona,travel,dining,grocery,online_shopping,gas,entertainment,utilities_bills
ACQ007648,Frequent Traveler,444.47,181.9,93.3,146.29,56.46,123.44,169.0
ACQ007649,Frequent Traveler,415.13,163.39,91.55,132.06,54.47,104.67,164.93
ACQ007650,Balanced Spender,105.97,121.65,112.48,101.7,104.7,112.64,107.31
ACQ007651,Frequent Traveler,288.96,132.18,68.89,110.42,45.41,81.01,127.11
ACQ007652,Frequent Traveler,278.38,125.4,63.03,99.03,41.91,84.84,128.62
ACQ007653,Frequent Traveler,217.19,79.97,55.97,70.85,34.43,60.73,93.11
ACQ007654,Online Shopper,75.29,152.14,144.98,685.89,74.66,190.05,143.83
ACQ007655,Frequent Traveler,514.59,208.33,113.27,167.58,70.43,147.19,225.8
ACQ007656,Frequent Traveler,456.0,202.24,103.48,158.52,59.67,131.56,200.21
ACQ007657,Balanced Spender,164.89,182.2,174.52,176.74,176.95,204.63,208.68
ACQ007658,Frequent Traveler,293.78,117.01,74.15,96.98,41.61,91.33,137.29
ACQ007659,Balanced Spender,134.91,131.02,127.92,140.21,125.39,142.99,138.37
ACQ007660,Everyday Essentials,40.18,67.09,211.34,78.76,162.05,37.81,149.56
ACQ007661,Everyday Essentials,35.79,74.31,201.19,71.47,149.3,36.25,142.73
ACQ007662,Dining Enthusiast,47.12,238.76,77.26,89.97,53.59,76.38,59.28
ACQ007663,Balanced Spender,103.35,96.06,100.78,97.05,103.39,113.52,116.47
ACQ007664,Balanced Spender,75.37,71.83,79.1,74.47,73.17,84.14,82.54
ACQ007665,Frequent Traveler,468.81,167.9,113.3,162.41,58.71,146.51,196.88
ACQ007666,Balanced Spender,137.08,144.72,123.38,142.98,145.34,166.03,170.47
ACQ007667,Frequent Traveler,207.58,92.77,48.49,73.95,31.24,66.65,90.1
ACQ007668,Dining Enthusiast,47.45,196.7,62.66,74.44,45.89,68.23,51.57
ACQ007669,Balanced Spender,195.18,200.62,183.8,200.52,191.27,188.07,218.92
ACQ007670,Frequent Traveler,460.46,229.04,117.08,174.93,70.92,146.8,213.1
ACQ007671,Dining Enthusiast,40.35,170.72,61.44,78.58,41.4,61.99,52.99
ACQ007672,Online Shopper,46.4,92.25,92.07,435.32,47.22,139.68,93.56
ACQ007673,Dining Enthusiast,98.93,450.61,154.03,208.84,97.78,144.0,126.31
ACQ007674,Dining Enthusiast,94.04,417.61,140.0,178.99,96.37,142.17,122.45
ACQ007675,Dining Enthusiast,57.26,250.03,82.96,104.65,58.28,83.81,68.92
ACQ007676,Online Shopper,27.06,45.1,45.16,221.32,28.56,81.41,50.62
ACQ007677,Frequent Traveler,220.5,100.88,53.57,83.33,31.7,69.57,92.6
ACQ007678,Everyday Essentials,54.1,99.75,305.4,112.09,221.09,53.23,225.21
ACQ007679,Dining Enthusiast,80.39,392.73,121.75,164.76,86.95,119.01,111.19
ACQ007680,Balanced Spender,178.04,176.55,167.7,189.01,181.6,177.39,180.49
ACQ007681,Everyday Essentials,47.88,94.92,291.16,97.42,197.58,51.1,189.84
ACQ007682,Frequent Traveler,220.26,99.28,52.57,73.93,31.46,62.4,104.88
ACQ007683,Online Shopper,34.49,64.84,64.73,286.09,33.88,95.19,71.16
ACQ007684,Dining Enthusiast,44.45,200.91,69.07,82.49,47.71,69.37,56.62
ACQ007685,Everyday Essentials,51.85,91.09,290.23,100.59,188.75,51.23,205.16
ACQ007686,Online Shopper,28.29,50.15,55.77,252.08,27.32,82.75,58.2
ACQ007687,Frequent Traveler,409.94,184.4,91.81,144.5,56.4,108.62,186.47
ACQ007688,Online Shopper,53.63,98.1,108.97,498.71,50.22,152.54,101.6
ACQ007689,Balanced Spender,127.33,146.1,141.22,143.69,134.34,152.71,160.29
ACQ007690,Dining Enthusiast,62.81,288.86,97.1,128.35,70.52,98.27,77.57
ACQ007691,Online Shopper,43.68,93.25,87.85,389.73,45.95,120.55,87.03
ACQ007692,Online Shopper,54.05,103.11,91.52,436.44,50.74,142.33,101.96
ACQ007693,Balanced Spender,103.35,101.73,101.49,99.55,94.89,100.58,96.38
ACQ007694,Online Shopper,26.26,58.21,52.57,250.7,27.96,79.91,58.35
ACQ007695,Online Shopper,57.63,112.83,107.1,474.05,56.49,162.45,101.35
ACQ007696,Frequent Traveler,481.51,214.58,107.04,154.17,69.69,141.35,188.35
ACQ007697,Dining Enthusiast,107.93,506.34,168.58,228.36,134.42,186.25,140.46
ACQ007698,Frequent Traveler,546.34,219.03,126.01,174.64,67.11,146.51,238.89
ACQ007699,Everyday Essentials,73.67,153.14,425.18,144.4,296.73,73.23,291.38
ACQ007700,Frequent Traveler,518.14,218.41,115.72,164.54,74.27,130.33,190.91
ACQ007701,Frequent Traveler,226.64,96.29,47.53,74.81,32.44,59.53,87.76
ACQ007702,Dining Enthusiast,51.19,232.67,83.37,84.12,52.48,84.91,64.86
ACQ007703,Frequent Traveler,196.06,77.4,39.49,72.73,26.68,52.29,80.03
ACQ007704,Frequent Traveler,500.75,203.97,115.4,166.63,77.19,136.16,220.44
ACQ007705,Everyday Essentials,59.09,109.17,376.9,121.65,212.47,57.32,229.35
ACQ007706,Online Shopper,58.69,113.13,118.39,533.35,60.18,165.65,117.74
ACQ007707,Online Shopper,51.05,102.77,92.13,446.47,49.72,160.28,100.77
ACQ007708,Dining Enthusiast,80.83,376.94,136.43,163.99,83.77,123.64,103.69
ACQ007709,Online Shopper,46.24,97.04,100.14,483.48,50.54,147.09,99.46
ACQ007710,Online Shopper,30.06,64.69,62.16,268.37,32.17,95.77,56.9
ACQ007711,Everyday Essentials,31.43,57.76,173.18,60.59,120.1,30.75,129.14
ACQ007712,Dining Enthusiast,110.9,452.42,172.33,207.49,103.53,152.78,134.51
ACQ007713,Balanced Spender,158.83,144.28,150.79,144.17,144.52,170.06,162.39
ACQ007714,Everyday Essentials,42.18,85.1,274.55,93.51,178.46,46.26,176.04
ACQ007715,Everyday Essentials,64.79,124.05,382.04,124.28,235.07,63.88,263.18
ACQ007716,Balanced Spender,196.15,212.07,194.76,177.65,189.01,210.31,209.51
ACQ007717,Frequent Traveler,210.28,91.9,43.33,65.63,28.45,61.49,92.61
ACQ007718,Everyday Essentials,31.56,62.6,189.84,63.05,123.36,32.58,129.83
ACQ007719,Online Shopper,62.28,120.5,125.06,514.25,60.46,174.04,122.54
ACQ007720,Dining Enthusiast,76.37,340.66,127.35,135.7,80.62,115.75,93.84
ACQ007721,Frequent Traveler,426.73,195.32,92.69,151.95,65.29,125.41,195.08
ACQ007722,Online Shopper,33.39,59.89,65.11,282.19,35.49,97.82,61.93
ACQ007723,Online Shopper,37.41,72.37,73.45,356.37,38.09,113.01,74.01
ACQ007724,Everyday Essentials,29.01,58.36,198.0,59.88,117.84,31.65,119.68
ACQ007725,Frequent Traveler,504.65,214.12,103.72,159.65,66.32,119.98,203.64
ACQ007726,Online Shopper,49.11,114.37,101.94,483.09,52.8,165.28,104.95
ACQ007727,Everyday Essentials,51.05,106.95,328.55,103.8,220.93,53.55,211.81
ACQ007728,Dining Enthusiast,97.66,434.36,163.59,209.2,107.08,159.47,132.94
ACQ007729,Balanced Spender,95.27,92.66,91.76,99.35,99.5,109.24,97.86
ACQ007730,Dining Enthusiast,116.89,507.01,170.48,230.47,116.07,179.62,140.36
ACQ007731,Balanced Spender,109.94,102.78,101.43,110.25,110.69,118.3,133.04
ACQ007732,Online Shopper,49.37,106.3,96.25,442.37,51.65,144.22,102.59
ACQ007733,Online Shopper,58.44,119.69,125.61,529.46,56.66,165.24,123.09
ACQ007734,Balanced Spender,201.51,187.56,182.14,182.8,188.24,207.41,213.66
ACQ007735,Online Shopper,49.79,98.69,93.55,431.18,51.06,144.69,98.63
ACQ007736,Frequent Traveler,318.04,131.39,72.15,99.84,47.52,94.28,138.15
ACQ007737,Balanced Spender,145.65,154.47,151.77,158.58,149.23,168.85,157.69
ACQ007738,Online Shopper,61.68,118.58,118.16,542.03,60.9,163.28,118.96
ACQ007739,Dining Enthusiast,50.96,260.52,88.17,114.66,55.91,82.66,64.2
ACQ007740,Frequent Traveler,504.1,215.95,117.38,161.12,75.24,141.27,211.65
ACQ007741,Everyday Essentials,69.36,140.95,444.02,146.14,295.69,68.54,273.49
ACQ007742,Frequent Traveler,323.88,145.15,76.98,116.55,46.73,93.52,144.0
ACQ007743,Everyday Essentials,58.72,124.97,327.61,114.23,236.66,55.82,227.49
ACQ007744,Online Shopper,48.63,107.13,87.08,480.35,50.96,144.88,92.04
ACQ007745,Balanced Spender,197.98,193.52,185.17,182.84,172.53,173.91,208.87
ACQ007746,Online Shopper,61.68,120.64,130.58,553.3,62.29,176.77,116.55
ACQ007747,Frequent Traveler,370.66,156.02,81.54,121.43,52.57,104.16,147.55
ACQ007748,Frequent Traveler,325.59,123.57,70.65,102.89,38.74,88.69,136.46
ACQ007749,Balanced Spender,143.41,141.7,137.32,139.92,142.9,146.23,152.81
ACQ007750,Everyday Essentials,32.81,70.14,215.77,74.74,157.2,35.81,128.17
ACQ007751,Dining Enthusiast,108.67,455.79,166.37,205.96,108.3,162.85,134.72
ACQ007752,Dining Enthusiast,93.54,382.62,133.85,176.4,93.0,138.82,110.59
ACQ007753,Balanced Spender,116.19,118.59,115.16,122.28,127.32,126.6,137.15
ACQ007754,Everyday Essentials,62.35,129.35,376.05,128.7,272.84,69.5,255.05
ACQ007755,Everyday Essentials,25.34,52.59,153.21,51.09,105.11,25.89,105.81
ACQ007756,Balanced Spender,126.16,123.68,110.89,121.74,116.99,136.47,132.01
ACQ007757,Dining Enthusiast,56.63,275.41,107.26,110.97,63.28,100.42,89.13
ACQ007758,Balanced Spender,118.09,127.51,137.62,127.71,121.85,127.8,141.38
ACQ007759,Online Shopper,74.62,137.01,147.66,587.06,70.58,206.72,164.75
ACQ007760,Frequent Traveler,346.05,163.22,79.6,123.1,52.04,111.23,170.38
ACQ007761,Dining Enthusiast,45.02,178.94,59.18,77.17,37.68,58.47,52.9
ACQ007762,Balanced Spender,92.74,96.82,101.36,97.79,99.22,108.26,106.43
ACQ007763,Dining Enthusiast,78.47,366.25,125.41,154.67,88.32,120.86,110.91
ACQ007764,Frequent Traveler,496.93,199.9,109.77,163.24,66.99,135.37,202.57
ACQ007765,Dining Enthusiast,49.08,226.47,70.98,86.72,43.29,79.35,61.73
ACQ007766,Dining Enthusiast,97.96,453.26,146.75,185.73,99.03,142.42,129.22
ACQ007767,Online Shopper,33.41,65.12,64.91,288.64,30.91,90.96,70.86
ACQ007768,Frequent Traveler,327.64,147.94,67.86,106.37,50.38,81.53,141.38
ACQ007769,Frequent Traveler,223.42,88.09,47.71,77.61,30.03,58.18,92.85
ACQ007770,Balanced Spender,113.43,114.11,116.93,117.06,110.0,122.17,116.82
ACQ007771,Online Shopper,58.12,133.86,114.69,550.41,62.17,179.35,127.2
ACQ007772,Dining Enthusiast,117.88,511.49,184.6,222.48,127.36,176.1,130.29
ACQ007773,Online Shopper,53.23,117.68,119.06,492.36,58.52,175.21,121.86
ACQ007774,Frequent Traveler,351.4,171.68,92.87,137.54,59.36,111.6,169.35
ACQ007775,Balanced Spender,86.41,91.68,85.76,96.2,88.68,104.57,100.42
ACQ007776,Balanced Spender,138.79,134.2,130.87,139.75,131.9,143.0,162.04
ACQ007777,Frequent Traveler,328.32,141.57,71.26,109.9,51.48,88.98,146.35
ACQ007778,Balanced Spender,182.8,196.51,210.68,190.91,230.1,235.16,219.61
ACQ007779,Online Shopper,35.83,76.29,73.8,327.12,40.5,110.78,78.59
ACQ007780,Frequent Traveler,406.73,161.87,95.08,145.45,59.88,119.74,156.43
ACQ007781,Online Shopper,47.14,92.62,98.16,385.94,45.69,137.03,93.41
ACQ007782,Online Shopper,68.0,134.19,134.6,637.84,66.95,189.96,145.74
ACQ007783,Dining Enthusiast,45.99,233.22,72.12,92.01,47.56,73.43,60.46
ACQ007784,Frequent Traveler,554.46,233.59,116.1,184.62,75.56,144.94,212.0
ACQ007785,Online Shopper,36.12,74.31,76.21,339.74,41.58,118.42,75.86
ACQ007786,Online Shopper,64.38,122.4,137.87,649.66,65.77,200.8,127.74
ACQ007787,Frequent Traveler,440.23,184.97,102.77,139.43,59.2,118.34,176.9
ACQ007788,Online Shopper,72.08,155.43,150.63,618.7,79.64,215.18,145.86
ACQ007789,Frequent Traveler,349.5,146.09,79.41,111.77,48.68,97.84,146.66
ACQ007790,Online Shopper,70.59,149.5,141.44,648.23,70.1,208.98,136.08
ACQ007791,Dining Enthusiast,44.93,193.53,71.28,76.66,43.01,70.44,53.03
ACQ007792,Dining Enthusiast,56.06,245.62,89.34,102.8,56.82,77.89,69.47
ACQ007793,Balanced Spender,80.25,78.2,80.8,85.15,76.04,89.51,83.72
ACQ007794,Online Shopper,28.95,55.51,58.4,261.45,29.1,86.81,56.52
ACQ007795,Balanced Spender,94.59,96.91,100.39,106.91,94.81,103.69,106.96
ACQ007796,Everyday Essentials,53.64,98.53,318.53,103.58,217.86,52.48,215.56
ACQ007797,Online Shopper,56.17,123.75,129.27,565.52,58.79,170.65,117.76
ACQ007798,Frequent Traveler,499.52,211.07,120.21,187.71,76.45,129.94,233.8
ACQ007799,Dining Enthusiast,62.22,277.01,83.9,117.13,56.47,81.54,76.29
ACQ007800,Everyday Essentials,37.23,76.43,221.13,77.88,144.57,35.34,156.01
ACQ007801,Dining Enthusiast,55.22,222.69,81.23,109.66,59.13,83.37,72.86
ACQ007802,Balanced Spender,89.24,83.96,79.52,79.43,83.61,94.84,84.19
ACQ007803,Online Shopper,57.71,114.29,107.86,487.45,55.5,165.8,117.0
ACQ007804,Dining Enthusiast,115.17,540.56,166.3,208.37,115.79,171.2,141.67
ACQ007805,Online Shopper,67.12,117.27,139.41,526.09,63.78,200.94,120.25
ACQ007806,Dining Enthusiast,92.94,374.48,132.0,175.72,85.56,140.38,110.06
ACQ007807,Frequent Traveler,510.69,217.7,113.0,185.09,72.49,141.95,222.55
ACQ007808,Dining Enthusiast,106.29,507.28,185.47,193.19,115.89,173.06,138.79
ACQ007809,Dining Enthusiast,120.49,485.04,178.96,224.35,117.46,189.42,154.66
ACQ007810,Everyday Essentials,53.26,107.17,303.13,102.04,213.24,49.1,217.03
ACQ007811,Online Shopper,38.03,73.14,75.32,335.17,34.77,117.29,68.61
ACQ007812,Dining Enthusiast,87.26,417.56,146.76,169.59,94.19,146.32,115.15
ACQ007813,Everyday Essentials,45.55,89.46,259.26,87.6,181.26,49.5,174.38
ACQ007814,Online Shopper,51.23,99.27,102.01,473.03,51.46,131.55,83.36
ACQ007815,Dining Enthusiast,69.06,292.87,102.3,133.95,74.81,102.37,84.23
ACQ007816,Everyday Essentials,60.39,104.66,363.79,112.59,247.12,57.83,226.58
ACQ007817,Balanced Spender,164.84,168.4,154.54,157.77,163.96,169.62,171.54
ACQ007818,Online Shopper,67.11,134.15,144.57,623.51,67.62,209.56,137.02
ACQ007819,Everyday Essentials,36.14,71.13,210.05,71.29,141.67,36.13,143.54
ACQ007820,Online Shopper,25.05,52.52,53.8,237.9,28.79,74.8,50.85
ACQ007821,Everyday Essentials,32.23,64.73,198.8,65.32,113.26,33.34,116.63
ACQ007822,Online Shopper,32.36,69.69,67.28,277.0,35.57,102.27,71.46
ACQ007823,Everyday Essentials,43.85,87.98,233.16,83.67,165.37,43.34,165.32
ACQ007824,Online Shopper,65.52,133.12,124.03,547.07,59.59,177.0,128.55
ACQ007825,Balanced Spender,186.92,211.45,192.32,202.99,183.42,208.57,198.41
ACQ007826,Everyday Essentials,74.75,154.93,450.59,151.58,296.92,74.59,306.37
ACQ007827,Balanced Spender,158.8,179.21,161.12,166.45,168.13,183.01,174.69
ACQ007828,Online Shopper,34.9,68.03,76.45,316.44,33.51,102.02,75.03
ACQ007829,Frequent Traveler,492.42,187.97,109.45,170.98,66.01,146.24,208.96
ACQ007830,Frequent Traveler,471.72,197.35,107.08,157.36,67.71,124.94,175.14
ACQ007831,Frequent Traveler,524.84,235.27,113.87,165.06,79.73,157.83,230.99
ACQ007832,Frequent Traveler,299.74,139.37,72.04,117.16,46.75,102.59,137.04
ACQ007833,Everyday Essentials,40.12,80.78,238.13,80.39,162.44,40.43,165.52
ACQ007834,Frequent Traveler,286.63,118.57,55.28,100.36,45.84,82.45,118.33
ACQ007835,Frequent Traveler,236.92,94.79,47.86,72.02,32.84,63.95,101.7
ACQ007836,Frequent Traveler,442.11,187.57,90.36,138.07,55.81,123.56,193.26
ACQ007837,Dining Enthusiast,107.31,456.95,178.06,194.93,109.04,150.74,141.6
ACQ007838,Online Shopper,62.97,122.2,137.67,566.74,64.13,168.78,128.58
ACQ007839,Everyday Essentials,33.93,70.13,210.44,75.32,142.03,35.99,137.82
ACQ007840,Balanced Spender,78.8,80.45,81.45,83.41,86.24,82.88,90.19
ACQ007841,Dining Enthusiast,110.82,511.44,176.49,234.7,127.36,191.55,138.69
ACQ007842,Dining Enthusiast,68.19,267.44,101.62,129.42,63.43,94.62,85.03
ACQ007843,Balanced Spender,151.73,162.46,158.45,150.34,162.31,166.78,174.18
ACQ007844,Frequent Traveler,258.71,116.22,68.01,96.23,39.08,80.16,113.58
ACQ007845,Frequent Traveler,197.82,85.8,44.9,62.97,24.71,53.83,79.12
ACQ007846,Frequent Traveler,213.1,81.94,48.46,76.92,28.17,58.53,88.45
ACQ007847,Balanced Spender,146.53,148.51,139.02,147.03,146.58,144.5,137.98
ACQ007848,Online Shopper,35.62,69.53,71.58,290.51,35.45,103.97,67.03
ACQ007849,Everyday Essentials,39.38,93.14,256.86,81.68,156.85,41.11,160.01
ACQ007850,Frequent Traveler,416.37,178.65,85.77,136.62,55.3,120.73,185.94
ACQ007851,Balanced Spender,72.38,64.53,68.88,77.51,72.72,79.07,79.72
ACQ007852,Online Shopper,26.92,54.64,55.29,237.17,24.62,75.33,54.18
ACQ007853,Balanced Spender,131.63,130.24,138.0,129.89,125.94,136.95,131.85
ACQ007854,Frequent Traveler,241.03,105.79,57.9,90.68,36.52,72.74,112.09
ACQ007855,Frequent Traveler,457.79,200.12,97.4,162.72,67.04,137.21,169.47
ACQ007856,Everyday Essentials,61.92,130.49,397.54,136.07,232.5,70.91,268.45
ACQ007857,Balanced Spender,113.27,110.78,110.31,111.73,111.99,127.14,126.56
ACQ007858,Balanced Spender,119.2,119.62,121.8,111.71,119.11,128.41,118.54
ACQ007859,Everyday Essentials,51.46,101.28,312.49,111.17,177.27,51.39,218.87
ACQ007860,Balanced Spender,137.22,141.6,136.06,147.7,132.2,156.36,151.15
ACQ007861,Dining Enthusiast,82.54,349.1,109.1,143.88,81.07,116.63,94.15
ACQ007862,Balanced Spender,87.35,86.12,83.22,92.8,84.23,93.23,99.77
ACQ007863,Online Shopper,27.27,53.49,50.08,217.24,24.45,76.25,46.7
ACQ007864,Dining Enthusiast,63.74,254.95,85.19,103.32,56.89,85.48,73.42
ACQ007865,Dining Enthusiast,115.7,477.6,168.14,192.8,107.08,152.6,134.2
ACQ007866,Dining Enthusiast,71.56,340.26,112.96,143.24,77.35,113.7,88.37
ACQ007867,Frequent Traveler,255.72,104.59,54.79,88.01,38.26,72.78,115.34
ACQ007868,Frequent Traveler,307.3,132.42,69.1,101.66,38.97,88.42,125.37
ACQ007869,Dining Enthusiast,96.4,439.32,154.55,203.63,101.46,139.52,126.48
ACQ007870,Online Shopper,63.7,121.65,114.61,552.72,58.63,195.49,116.35
ACQ007871,Online Shopper,58.29,118.05,115.8,549.29,61.48,180.26,111.22
ACQ007872,Online Shopper,42.76,81.49,78.89,366.76,43.11,115.63,82.32
ACQ007873,Everyday Essentials,64.77,140.78,427.64,135.22,283.89,65.62,264.55
ACQ007874,Dining Enthusiast,95.37,468.65,147.26,178.95,95.86,147.5,129.99
ACQ007875,Everyday Essentials,37.41,71.83,240.33,85.11,165.85,37.86,147.09
ACQ007876,Dining Enthusiast,79.39,377.23,137.92,160.1,83.56,146.87,101.32
ACQ007877,Dining Enthusiast,96.27,433.82,142.61,185.84,101.21,139.96,109.76
ACQ007878,Everyday Essentials,47.14,98.48,314.21,88.53,188.16,45.68,183.32
ACQ007879,Dining Enthusiast,89.7,372.81,138.62,168.1,87.3,131.9,113.87
ACQ007880,Frequent Traveler,452.97,197.6,104.64,159.47,65.58,137.46,192.91
ACQ007881,Online Shopper,45.01,86.15,86.43,403.35,45.53,123.17,82.53
ACQ007882,Balanced Spender,100.4,117.45,103.73,106.27,99.24,117.01,114.66
ACQ007883,Frequent Traveler,188.57,82.55,41.23,66.11,30.86,59.7,77.68
ACQ007884,Dining Enthusiast,115.17,462.99,164.56,192.95,101.35,150.57,129.33
ACQ007885,Everyday Essentials,60.11,126.2,382.01,121.74,241.54,59.01,253.17
ACQ007886,Balanced Spender,193.39,186.84,189.38,184.34,188.29,192.19,181.75
ACQ007887,Frequent Traveler,443.69,192.73,98.87,151.46,55.98,125.69,182.98
ACQ007888,Frequent Traveler,470.66,199.38,103.26,155.61,60.27,124.13,194.04
ACQ007889,Frequent Traveler,205.85,76.7,40.72,63.43,27.19,55.01,76.79
ACQ007890,Frequent Traveler,484.2,219.55,116.35,175.96,75.4,138.72,215.36
ACQ007891,Balanced Spender,202.28,202.34,200.89,215.46,215.65,236.46,208.02
ACQ007892,Online Shopper,51.96,106.43,109.45,517.23,55.77,168.68,107.71
ACQ007893,Frequent Traveler,380.79,158.65,97.57,140.46,62.53,130.33,164.24
ACQ007894,Everyday Essentials,66.47,138.37,456.71,137.02,287.2,76.43,277.56
ACQ007895,Online Shopper,43.01,89.63,89.7,394.85,42.83,132.64,95.42
ACQ007896,Frequent Traveler,408.32,169.1,82.77,128.78,49.81,110.62,168.33
ACQ007897,Frequent Traveler,527.04,222.84,113.62,171.82,74.01,143.94,248.03
ACQ007898,Frequent Traveler,310.92,147.08,75.1,118.33,50.12,96.45,143.18
ACQ007899,Online Shopper,69.13,134.02,119.37,590.48,62.04,181.94,125.74
ACQ007900,Dining Enthusiast,63.29,276.03,95.95,125.44,64.3,98.73,78.69
ACQ007901,Balanced Spender,70.21,65.32,73.3,74.28,70.56,80.9,78.64
ACQ007902,Balanced Spender,109.68,110.56,111.53,112.72,109.48,118.58,115.41
ACQ007903,Frequent Traveler,479.53,226.46,117.15,183.91,72.4,146.83,214.87
ACQ007904,Everyday Essentials,74.94,136.78,436.33,157.35,302.23,69.81,294.7
ACQ007905,Online Shopper,27.21,51.05,50.37,236.46,26.57,76.15,51.98
ACQ007906,Frequent Traveler,497.69,210.99,121.3,162.43,73.84,132.64,202.76
ACQ007907,Balanced Spender,119.59,119.44,126.79,123.1,131.5,133.78,120.99
ACQ007908,Dining Enthusiast,108.19,489.06,158.65,200.53,102.6,154.9,114.54
ACQ007909,Balanced Spender,100.77,98.1,108.12,93.32,105.04,100.5,105.68
ACQ007910,Dining Enthusiast,91.4,404.58,143.39,189.98,87.64,154.74,118.0
ACQ007911,Balanced Spender,170.85,180.64,159.82,184.64,157.26,169.44,178.97
ACQ007912,Balanced Spender,202.73,219.2,214.11,199.57,198.27,215.06,232.27
ACQ007913,Frequent Traveler,306.24,146.72,74.73,103.21,45.3,93.55,145.44
ACQ007914,Online Shopper,62.46,120.34,124.43,526.92,63.73,195.21,118.11
ACQ007915,Frequent Traveler,415.18,187.17,96.57,149.65,65.82,123.02,173.71
ACQ007916,Frequent Traveler,275.74,105.21,57.74,89.34,43.94,73.94,109.21
ACQ007917,Balanced Spender,132.34,132.35,129.99,120.88,128.41,137.73,135.5
ACQ007918,Dining Enthusiast,85.34,403.29,133.8,167.76,83.74,130.43,104.97
ACQ007919,Everyday Essentials,67.57,148.11,430.17,140.15,295.15,67.56,303.61
ACQ007920,Online Shopper,75.45,154.36,156.98,670.0,70.97,226.22,147.02
ACQ007921,Frequent Traveler,334.43,156.28,92.26,130.55,54.67,99.95,159.46
ACQ007922,Online Shopper,43.74,89.99,96.29,406.13,46.35,140.12,85.74
ACQ007923,Everyday Essentials,34.86,74.43,223.64,73.07,153.13,35.65,135.53
ACQ007924,Balanced Spender,110.06,109.95,109.04,104.0,120.66,118.83,116.83
ACQ007925,Everyday Essentials,26.72,55.05,148.88,53.7,108.89,26.93,101.8
ACQ007926,Everyday Essentials,52.82,107.8,338.91,116.36,234.05,57.12,216.69
ACQ007927,Frequent Traveler,233.62,104.12,50.23,78.71,29.83,67.08,99.93
ACQ007928,Frequent Traveler,479.51,202.17,117.14,163.97,76.97,147.11,199.46
ACQ007929,Dining Enthusiast,99.23,416.41,139.69,191.14,92.19,129.45,120.12
ACQ007930,Dining Enthusiast,100.15,445.81,164.93,203.57,114.48,148.03,124.72
ACQ007931,Everyday Essentials,31.28,74.61,216.33,71.09,135.6,33.52,137.83
ACQ007932,Balanced Spender,155.89,178.42,172.19,169.38,158.06,173.55,189.83
ACQ007933,Everyday Essentials,66.01,131.67,402.23,134.59,241.7,67.88,275.5
ACQ007934,Everyday Essentials,51.55,106.7,318.18,100.06,217.97,55.43,220.51
ACQ007935,Balanced Spender,119.84,119.34,103.39,121.61,118.79,136.89,129.41
ACQ007936,Everyday Essentials,26.73,54.49,169.77,52.46,107.7,28.21,113.44
ACQ007937,Dining Enthusiast,90.6,383.5,129.31,170.48,95.22,126.55,110.67
ACQ007938,Frequent Traveler,421.83,187.9,101.74,157.65,59.04,123.31,186.92
ACQ007939,Online Shopper,51.96,110.11,108.13,529.45,49.82,158.96,103.39
ACQ007940,Dining Enthusiast,105.46,445.91,162.01,206.46,103.66,168.67,138.62
ACQ007941,Frequent Traveler,493.12,222.39,119.52,172.36,70.58,147.74,205.54
ACQ007942,Dining Enthusiast,96.39,418.56,160.57,189.12,99.12,150.87,135.91
ACQ007943,Balanced Spender,135.56,133.67,132.66,134.63,139.71,132.38,126.44
ACQ007944,Everyday Essentials,31.54,67.5,183.84,64.37,134.81,31.38,123.1
ACQ007945,Online Shopper,37.83,73.14,72.09,351.16,37.3,109.3,69.55
